id	tweet	count
1458792951115517960	Did #Binamon make it? Yes! Binamon a rising a star in the month of October among 245 total MVBIII participants in #GameFi Category!  Binamon is a complete #metaverse of digital monsters. Bringing you technology where newcomers can learn, earn &amp; most importantly have fun!  🏆⭐🏆	46
1458785896074035205	New partner: @polkawarnft! PolkaWar is an #NFT 3D Gaming/RPG/#Metaverse platform. $METIS is building to help Metaverse/#GameFi platforms integrate onto our Layer 2 &amp; benefit from low transaction costs and high scalability. PolkaWar will be 1 of the first!  https://t.co/3xi6tNESk9  https://t.co/7QVUpyv5mR	46
1458820745447063564	📢📢📢 Top class 100x GEM 💎 @OperonOrigins ⚔️  First NFT card-based combat game 🎮 with an Epic art style that pushes boundaries of competitive play-to-earn GameFi 🚀  #IGO on @BSCPad and @gamezone_app 💪 Super low Initial MC: 132k 💸  Tg  https://t.co/vRP47RNRg1  #P2E #Metaverse  https://t.co/6eUgnBPo7z	45
1458699052426489861	Big update from  @scv_finance  Rarity of WolfAngers Show  Thanks  #NFT #DeFi  #Metaverse #Avengers   https://t.co/JEyzSVYEJb	45
1458796933649244170	Annoucing $TVK as part of the new @binance #Metaverse trade, collect and win campaign! Trade $TVK to share in $250,000 of rewards!!  #NFT #NFTs #digitalcollectibles #Binance    https://t.co/8xDKh6GghY  https://t.co/v6wu8GWsgQ	45
1458667421057921031	$xyo fam I need some help. @CoinMarketCap doesn't have $xyo listed under metaverse category but it most certainly has #metaverse applications. If @CoinMarketCap needs a use case provided I will be happy to oblige. Please RT to help get their attention.  https://t.co/3BWaD608Jq	45
1458878083470180361	Welcome to most powerful world of #NFT collection on MoonRabbit #Metaverse  #AAA  https://t.co/F4f8qXbNa7	44
1458818737931489283	#coinborsa #senso 🔥🎙️Hey, for those who have missed my live stream for UAE Tech Podcast with @Orpheus1  Watch the video to hear me talking about  @SensoriumGalaxy #AI-driven avatars, #VR worlds, and dancing in the #Metaverse 👇  https://t.co/wII5Z1pN77  https://t.co/jhunPNAqHT	44
1458727924924919816	Thank you to everyone in the Gaia Everworld Community who has already voted! We hit the 10MILLION required votes in just a few hours! 🔥 🚀   Let’s keep voting!! ⚔️ 📜  https://t.co/hHH9hA3K7y #nft #metaverse #gaming  https://t.co/jAsnLBj6p8	43
1458743447830110210	Our community is growing! Thank you all for being part of @Crypt0_Mayhem 🚀#JoinTheGalacticMission   #metaverse #gamefi #NFTgame #blockchaingame  https://t.co/kOn53moFLd	43
1458884692904660996	We're here for bring love to #Metaverse 💕 Welcome to Rainbowland 🌈🦄  To be part of us 👇 Discord:  https://t.co/1nczTpHSTT  https://t.co/OGrkSZx1Hh	43
1458796825306140674	Our mission is not just the launch of 'functional NFT' but games and Metaverse. 💪  Let’s enjoy the journey throughout our roadmap!!  🚀  #MetaWardenNFT #Game #Metaverse  https://t.co/GqKhHnUCAi	42
1458812245769654273	New #enjin #qr!  Flappy up your #enj-wallet and scan!  #NFTCommmunity #nft #nfts #nftcollectors #metaverse #jumpnet #NFTdrops #vikings  https://t.co/JPBJg441h6	42
1458797001110401028	ATTENTION!!! #YouTube marketing is coming! Eat the dip and stay tuned! We will do this project great together!  We are the force! #shibanarium #shibatoshi #Metaverse #busd #bsc #btc #bnb #BSCGems #BSCGem #BSCStation #BSCGemsAlert #crypto #PancakeSwap  https://t.co/ZhMt2zm8Pb	42
1458814595024371718	$Flux Web 3.0 decentralized cloud is home to 25+ dapps, 100% uptime and 100% no point of failure! Sweet!   #cryptocurrency #Crypto #cryptotrading #CryptocurrencyNews #altcoin #Metaverse #investing $kda $sand $mana #BSCGems #100xgem #Binance #BinanceSmartChain $kda $sol $trx $mana  https://t.co/LKungYJyMR	42
1458686075874922502	⭐️ Class Advantages ⭐️  The class of a Hero is important for combat because each class is weak and strong against other classes.  👉 Choose your hero wisely in each battle to increase chances of winning.  #12Legions #CTL #PlaytoEarn #Metaverse  https://t.co/JBXe9wzTKz	42
1458712674229882883	We believe the #Metaverse is the future. The WLCC is keeping this in mind... What's this picture? Looks very fitting for @TheSandboxGame 👀👀 ARE YOU HYPE FOR PRESALE IN JUST OVER 6 HOURS!? 🌵 #WLCC  https://t.co/AqQcxdKnJv	41
1458688768278286339	Would you accept the invitation for the horse racing quest with us?   Coin98 Wallets now supports @DeRaceNFT NFTs, a Play-to-earn #NFTs horse racing #metaverse powered by $DERC.   Users can send, receive, store &amp; even play the game directly on the Mobile App.  👇  https://t.co/bjrB2rM6lC	41
1458810719269388295	Speaking of tech, $Flux has got many, one is D2FA— securing @zelcore_io! 😉  #cryptocurrency #Crypto #cryptotrading #CryptocurrencyNews #altcoin #Metaverse #investing $kda $sand $mana #BSCGems #100xgem #Binance #BinanceSmartChain $kda $sol $trx $mana $enj $sand $shib $doge  https://t.co/OUhQq2eHhh	41
1458808731312041987	Never forget how powerful a first mover advantage is. Especially when vEmpire &amp; $VEMP has so many more ears &amp; eyes to reach👂🏻👀  #first #new #eth #bsc #meta #metaverse #nft	40
1458727419821674498	📣  $PPAD Is Now Available on CoinMarketCap &amp; CoinGecko. We are super excited to announce these. 🤩  👉 @CoinMarketCap :  https://t.co/ypLhz0V3l2 👉 @coingecko :  https://t.co/P7X5VIo5BR  $PPAD #Metaverse  https://t.co/8973y9c3JB	39
1458729848101167111	So excited to partner with @helloiconworld $icx. What a fantastic edition to the @RFOX_VALT and we look forward to working with them on numerous initiatives. Welcome to the $rfox family. @redfoxlabs_io @rfoxgames #metaverse #nfts	38
1458680835406770176	💚0.01 Bitcoin Cash Giveaway💚 / only 1 winner  ✅Follow @MetaverseSniper ✅RT &amp; Like ✅Tag 2 of your friends  🥳48 HOURS! ⏳ #Metaverse #metavers #Meta  https://t.co/JQZbPFWXni	38
1458789389610409985	Mars4 supports @elonmusk and @SpaceX!   In honor of #ElonMusk, we named #Mars Land #NFT after #ELON 👨‍🚀  https://t.co/He9cCykRMx  📢 Tag @elonmusk with #ElonOnMars4 to let him know he’s always welcome at his home on Mars4 #Metaverse!   #ETH #NFTs #CryptoNews #GameFi #sweethome  https://t.co/KP39jv5pku	38
1458607101232566277	$UNIX Token Launch @CopperLaunch  23th November Starting Price 1$  #PlayToEarn  #NFT  #Metaverse  @MikeTyson @souljaboy @SnoopDogg  https://t.co/zKzJr2oFvN	37
1458629451713957889	Action Packed Thursday! 🤯  Battle Time Is The Right Time🔥🔥  #Metaverse - Start catching Dogemons today!   #BSC #Solana 🌕 $dogo  📱 https://t.co/1SLVIVvfdW    https://t.co/UQsPHDLBrm	37
1458707316300300291	I'm super hyped for @DreamVerseNFT 🤩  Just take a look at what the team are building &amp; you'll see why  👉  https://t.co/TX0xoUTNdv  I would add  #dreamverse to your watch list because I believe this #metaverse project has potential.  #NFTs #CryptoGaming  https://t.co/wRoWWAI3ik	36
1458750089296445441	The #NFTY ethos is building bridges 🚉 to enable #NFT &amp; #MetaVerse communities to just do MORE 🏆  From gated content access 🚪 to unrivaled Web3 ticketing 🎟 to community management 🎈 to MetaVerse experiences 🔮, $NFTY enables mainstream brands and NFT projects to just do more.	36
1458736373897199616	If your Child JOJO puts on some new clothes, will you still love them?  We are planning to upgrade the image of 16 million Child JOJO NFTs, are you ready?  Website:  https://t.co/jA1wYG554h Discord:  https://t.co/iPSgPiFo2m Telegram:  https://t.co/GwfVxIOjGQ  #JOJO #Metaverse #NFT  https://t.co/dD6TYzxeO8	35
1458733506528382978	#SpaceDawgs could be the next SHIB!  The @spacedawgstoken have a lot planned for the future!  SpaceDawgs seems poised to break out in a similar way to Shiba Inu  $DAWGS is also a deflationary token which is good for the long term.  👉 https://t.co/ZGVtGLuAnT  #DAWGS #Metaverse  https://t.co/r0dQlOVfGk	35
1458807597868408838	We bulid decentralized future of internet, for people.  https://t.co/Mza421KgXA  #flux #web3 #decentralized #cloudcomputing #blockchain #crypto #altcoin #metaverse #defi  https://t.co/tHY8RJJ8BK	35
1458689585945268224	We are ALL IN on the Metaverse! Don't be fooled by floor price. We are building something way bigger than just an NFT collection, and Foxy Fennecs are the ticket into that 🦊 Stock up while you can, because this weekend is about to get nutty 👀 #SolanaNFT #Metaverse	35
1458700292934057987	Just a reminder that despite continuing to increase in price $Flux is still under $500m mcap. We're still early and there is loads of room to grow!! @RunOnFlux #web3 #Metaverse $KDA #Bitcoin #Ethereum	35
1458776915158843396	🎉 ArcadeNetwork and @HalvingsC partner to boost cross metaverse asset interoperability 🤝  ▶️ Read more:  https://t.co/bZvQtcKdYk   #gaming #gamingcontent #nft #Arcadenetwork #Metaverse #Partnership #crypto #Blockchain	35
1458613326032740355	Just learned there's a #Metaverse gallery that you can access from your browser. Pretty cool:  https://t.co/Tlksukv9p6 #nft  https://t.co/IeTNpJImfO	34
1458832938263535616	A other reason to #beyourownhero 😎😎  #cryptocurrency #metaverse #meta #Bloktopia #metahero $Hero $blok	34
1458857919181688836	DROP your #NFTs NOW! Dew it!💀💀   Don't forget to RT&amp;FOLLOW❤️  #NFT #Metaverse #Meta #NFTshilling  #NFTcollectibles #Shill #Metamask #NFTCommunity #NFTartists #nftart #NFTcollection	33
1458722570421739523	Since #Metaverse is Trending, here’s another reminder that #Diginu is building a metaverse like game and 2D RPG game.  There is a lot of competition out there in the #NFT gaming world. We plan to bring something unique.    #gaming #cryptocurrency #crypto  https://t.co/mmdJetj61e	33
1458884669546524680	We’re excited to announce our Phase II Exclusive @weirdtripclub x @vccess_official capsule drop! Go visit @weirdtripclub for more details -   #WTCPMC #WTC #VCCESS #Metaverse #NFT #NFTCommmunity  https://t.co/5TV4b9uqSg	32
1458902674988883970	🎁 Drop your #ETH Adds Random drop #NFTgiveways   To Enter: 👉 Like my #Giveaway 👉 RT my #Giveaway 👉 Follow my #Giveaway  #nftcollector #opensea #NFTs #ETH  #Metaverse #Crypto	32
1458741128547618822	#zkTube &amp; #PayTube sincerely invite you to join us in @DCentralCon to celebrate the fusion of #NFT #DeFi #Metaverse #art &amp; #music  DCentral Miami Conference is the world's largest NFT &amp; DeFi event👏 See you in #Miami to intersect with the future of finance on Nov 30-Dec 1, 2021🥳	32
1458806012752785410	#Kittyinu is excited to present our AMA with special guest and new partner from Culture DAO, Edward Saatchi along with our very own $kitty Dev. $cultur #KittyKart #KittyVerse #Crypto #Metaverse #SoundCloud #AMA  https://t.co/bCGt1u8w5z	32
1458662326039719940	#Metaverse  #MetaverseInu   🎉Announcement  Our preparations for the @coingecko  and @CoinMarketCap  listing are continuing, we will inform you when it is finalized.	32
1458721808333475845	Torum is going to be listed on @kucoincom in less than 1 hour from now.  Ready your deposit now:  https://t.co/EuzePXFV25  Trading will officially commence on 11 Nov, 10AM UTC:  https://t.co/AzgsLk6jF0  #SocialFi #Metaverse  https://t.co/8WV5omNVgY	31
1458707266371153923	Torum is going to be listed on @kucoincom in 2 hours from now.  Book your time and make your deposit now:  https://t.co/3zdhKOg4YE  Trading will start in less than 2 hours from now:  https://t.co/AzgsLk6jF0  #SocialFi #Metaverse  https://t.co/Ig8AtRnym6	31
1458841621634629632	$MC has arrived..   And it will help all #PlayToEarn projects reach their potential  Investing in $MC, is investing in the #Metaverse itself 🔥  https://t.co/CdcNnGKiO5	31
1458872760961273863	In 2 weeks $GDOGE has achieved:   Rebrand and relaunch ✅ Built on a loyal community ✅ Launched new marketing  ✅ P2E game reveal  ✅ Memes😎 ✅  So much more will soon be ready to show the $GDOGE familia. 😤  #gdogeverse #NFT #metaverse #gamefi #100xgem  https://t.co/LzI5DWmSor	31
1458600405055774730	Crypto market is growing rapidly, share with us your predictions for #BTC, #Memecoin, &amp; #Metaverse projects in the next 3 months!  Which one is going to the moon?	31
1458861827962646530	🎁 Drop your #ETH Adds Random drop #NFTgiveways   To Enter: 👉 Like my #Giveaway 👉 RT my #Giveaway 📌 👉 Follow my #Giveaway  #nftcollector #opensea #NFTs #ETH  #Metaverse #Crypto	31
1458897793758674944	🎞️Movie night in #decentraland Check us out at @carlfravel Star Cinema 🚨#NFTGiveaway Wearables up for grabs To Enter ✅ Like + RT ✅Comment 3 #nft friends ✅ Follow @RadioAltcoin @y_youmack  Starting at 8pm Est tonight. 50 #poap Available after event. #meta #Metaverse #NFTGame  https://t.co/gpYq9khTHd	30
1458692806399066118	Guys Check out🔥 IGO by @SeedifyFund you should not miss out!!   👉 $TRY | @Tryhardsio 🎮  ☑️ #NFT based blockchain #Metaverse ☑️ Chainlink VRF ☑️ Cross-chain (#BSC, #SOL, #Polygon) ☑️ #P2E / Staking / Farming / Marketplace   🗓️ IGO 22th Nov on $SFUND   Initial MC only 297k 🚀🚀  https://t.co/wmtz1ajOTH	30
1458826439126618112	🙋‍♂️No more horsing around, it’s DeRace Q&amp;A time!🙋‍♀️  We will choose 3 questions and answer them next week on the official DeRace TikTok channel! 👀  Go ahead, ask your questions about #DeRace #Metaverse in the comments below!👇👇👇  #NFTGaming #PlayToEarn  https://t.co/SYKOITHxTb	30
1458646861607178245	Next project overview! @CornucopiasGame   #Metaverse #GameFi #Token #Project #cryptocurrency #cryptoizresearch  https://t.co/4LxJjSAKfr	30
1458794710487777283	Collect $TVK, explore the #Metaverse and win! 🤩🚀  https://t.co/uSc4NW6678	29
1458854791522795524	We have not been selected as a monthly star for October #MVBIII. We keep #BUIDLing and will try again our chance for the next one. What's next? ➡️ #playtoearn 🥚 ➡️ 1.5 game version 🤖 R3V-UP ➡️ The Monthly airdrop ➡️ Collab with influencers 👾 In game event  #revomon #Metaverse  https://t.co/qshd7L1Eza	29
1458804259487682563	🤩 @gamecredits is launching GENESIS Worlds on #Polygon!  🤝 Be part of a Game-Fi, Multicreator,100 year #Metaverse now!  🌐 Genesis Farming:  https://t.co/o72hfsxqmJ  👀 Launch Trailer:  https://t.co/EDqKH5u0uU  https://t.co/o12AZTSdes	29
1458815688986923012	$ETH 2.0 is coming, switch to $FLUX Web 3.0 decentralized cloud! Double your rewards, easy 10$ EOY! 🚀🚀  #cryptocurrency #Crypto #cryptotrading #CryptocurrencyNews #altcoin #Metaverse #investing $kda $sand $mana #BSCGems #100xgem #Binance #BinanceSmartChain $kda $sol $trx $mana  https://t.co/UNdls5V8kC	29
1458691380423892993	𝑰’𝒎 𝒕𝒓𝒚𝒊𝒏𝒈 𝒕𝒐 𝒍𝒊𝒗𝒆 𝒍𝒊𝒇𝒆 𝒊𝒏 𝒕𝒉𝒆 𝒔𝒊𝒈𝒉𝒕 𝒐𝒇 𝑴𝒆𝒕𝒂𝑾𝒂𝒓𝒔’𝒔 𝒎𝒆𝒎𝒐𝒓𝒊𝒆𝒔.  @MetaWarsNFT Check out my beautiful fancy elegant #Meta #nails💅🏻  #Metaverse #fulloflove  https://t.co/09rWHvObBp	29
1458751750140276740	"🚨🗞  Brand new #Swash feature by @btc_manager with an awesome take on #dataownership!   ""Arguably, the Swash method of reimagining data takes the #metaverse to a whole new level by enabling true autonomy and control over our digital identities.""  👇  https://t.co/bmDQIo1ujy  https://t.co/llfF7fB5EH"	29
1458832710357725195	The #Metaverse for influencers and their communities! 👉 @NftTik launched its #NFT Marketplace and integrating $YCT payments!  High % APR Staking and Farming is nearer. And, expecting more exciting news 👀  DYOR &amp; HODL $YCT ⚡️	28
1458863177207357450	🔮 Did you know #Talecraft was featured on #CoinTelegraph? Check out the article here:   https://t.co/huM732ChIL  LFG! The news of #Talecraft #metaverse is spreading through the airwaves. Don’t get left behind.  https://t.co/jKg13z3yr3	28
1458804207343923202	#blackeyegalaxy #BYG  🔥 Saturday 13th November  🔥 Community Development Update Episode 2 Releases  Don't miss out! Subscribe to our YouTube now to stay tuned:  https://t.co/ohIeKjphr8  #nft #Metaverse #BSC #P2Egaming #NFTs #blockchaingames $BYG #meta $BYG  https://t.co/k0jeVHmPAd	28
1458882118856159238	Our #WhitePaper has now been translated into #Arabic, #Chinese &amp; #Turkish.  Read up on #DeHub at  https://t.co/64AH0F74zK  #Crypto $DEHUB #Metaverse #GameFi #eSports #esportsfi #BSC #BNB	28
1458778455328256000	Metaverse is the future of technology  @radiocacaNFT is also gradually building a universe of its own ✨    Learn more in the article below #RACA #Metamon #Metaverse #BSC  https://t.co/Hd2JT96dYN	27
1458790136473395204	Billionaire Zombies Club 🧟‍♂️ is offering 10,000 unique #NFT zombie collectibles on ETH-compatible #Polygon network to avoid high gas fees😎  @bzombiesc plans to launch its own merchandise, second #NFTs collection and buy a place in some #metaverse world🌎   https://t.co/xl49jz69mP	27
1458772410686132230	#DeRace is featured on Hustlepedia YouTube channel 🤠  👉 Watch full video here:  https://t.co/HmeHh0rdOL  #NFTGaming  #PlayToEarn #Metaverse  https://t.co/qoWL4uH5qI	27
